work_id,mp_id,mp_name,state,constituency,district,allocated_limit,work_category,work_description,implementing_agency,sanction_date,cost_sanctioned,expenditure,completion_date,status,synthetic_ground_truth_fraud,synthetic_issue_tags,record_source
W005387,LS303,Naba Charan Majhi,Odisha,Mayurbhanj (St),Mayurbhanj (St) District,147563957.11,Public Toilet Complex,Public Toilet Complex in Mayurbhanj (St) District ward 5,Municipal Corp. Agency 4,2021-06-09,385168.25,353828.21,2022-02-01,In Progress,0,,SYNTHETIC_DEMO_DATA
W005388,LS303,Naba Charan Majhi,Odisha,Mayurbhanj (St),Mayurbhanj (St) District,147563957.11,School Building Repair,School Building Repair in Mayurbhanj (St) District ward 1,District Rural Dev. Agency 10,2022-04-30,1087497.38,894410.17,2022-10-27,In Progress,0,,SYNTHETIC_DEMO_DATA
W005389,LS304,Nalin Soren,Jharkhand,Dumka(St),Dumka(St) District,147364097.11,Solar Street Lighting,Solar Street Lighting in Dumka(St) District ward 4,PWD Agency 2,2023-04-11,379291.61,302806.37,2023-08-13,In Progress,0,,SYNTHETIC_DEMO_DATA
W005390,LS304,Nalin Soren,Jharkhand,Dumka(St),Dumka(St) District,147364097.11,Community Hall Construction,Community Hall Construction in Dumka(St) District ward 7,Contractor Firm 1,2023-06-10,801255.08,657694.51,2024-02-01,In Progress,0,,SYNTHETIC_DEMO_DATA
W005391,LS304,Nalin Soren,Jharkhand,Dumka(St),Dumka(St) District,147364097.11,Road Construction/Repair,Road Construction/Repair in Dumka(St) District ward 19,Cooperative Board Agency 7,2023-03-06,2889123.51,2302624.54,2023-10-04,In Progress,0,,SYNTHETIC_DEMO_DATA
W005392,LS304,Nalin Soren,Jharkhand,Dumka(St),Dumka(St) District,147364097.11,Library / Reading Room,Library / Reading Room in Dumka(St) District ward 8,Panchayati Raj Agency 8,2021-07-13,462804.57,372897.24,2022-02-02,In Progress,0,,SYNTHETIC_DEMO_DATA
W005393,LS304,Nalin Soren,Jharkhand,Dumka(St),Dumka(St) District,147364097.11,Drainage System,Drainage System in Dumka(St) District ward 4,District Rural Dev. Agency 1,2021-06-25,391068.6,310523.11,2022-01-23,In Progress,0,,SYNTHETIC_DEMO_DATA
W005394,LS304,Nalin Soren,Jharkhand,Dumka(St),Dumka(St) District,147364097.11,Library / Reading Room,Library / Reading Room in Dumka(St) District ward 11,Contractor Firm 5,2022-05-28,562869.32,553116.45,2023-03-11,Completed,0,,SYNTHETIC_DEMO_DATA
W005395,LS304,Nalin Soren,Jharkhand,Dumka(St),Dumka(St) District,147364097.11,Community Hall Construction,Community Hall Construction in Dumka(St) District ward 19,Contractor Firm 2,2021-05-31,1075283.12,845543.61,2022-03-05,In Progress,0,,SYNTHETIC_DEMO_DATA
W005396,LS304,Nalin Soren,Jharkhand,Dumka(St),Dumka(St) District,147364097.11,Public Toilet Complex,Public Toilet Complex in Dumka(St) District ward 11,Contractor Firm 4,2022-04-22,561317.34,533081.79,2022-09-18,Completed,0,,SYNTHETIC_DEMO_DATA
W005397,LS304,Nalin Soren,Jharkhand,Dumka(St),Dumka(St) District,147364097.11,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Dumka(St) District ward 12,Contractor Firm 10,2023-08-25,496193.81,427320.94,2024-05-04,In Progress,0,,SYNTHETIC_DEMO_DATA
W005398,LS304,Nalin Soren,Jharkhand,Dumka(St),Dumka(St) District,147364097.11,Health Sub-Centre Upgrade,Health Sub-Centre Upgrade in Dumka(St) District ward 1,State PSU Agency 5,2023-12-16,716767.54,670174.68,2024-06-30,Completed,0,,SYNTHETIC_DEMO_DATA
W005399,LS304,Nalin Soren,Jharkhand,Dumka(St),Dumka(St) District,147364097.11,Health Sub-Centre Upgrade,Health Sub-Centre Upgrade in Dumka(St) District ward 11,Contractor Firm 14,2021-12-12,958811.42,837190.89,2022-07-02,In Progress,0,,SYNTHETIC_DEMO_DATA
W005400,LS304,Nalin Soren,Jharkhand,Dumka(St),Dumka(St) District,147364097.11,Drainage System,Drainage System in Dumka(St) District ward 15,Contractor Firm 5,2021-06-16,668406.45,586616.78,2021-09-27,In Progress,0,,SYNTHETIC_DEMO_DATA
W005401,LS304,Nalin Soren,Jharkhand,Dumka(St),Dumka(St) District,147364097.11,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Dumka(St) District ward 16,Contractor Firm 1,2021-09-21,417461.3,343220.59,2022-03-12,In Progress,0,,SYNTHETIC_DEMO_DATA
W005402,LS305,Narayan Das Ahirwar,Uttar Pradesh,Jalaun(Sc),Jalaun(Sc) District,147000000.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Jalaun(Sc) District ward 12,NGO Partner Agency 6,2021-09-07,593930.33,514716.85,2022-01-28,In Progress,0,,SYNTHETIC_DEMO_DATA
W005403,LS305,Narayan Das Ahirwar,Uttar Pradesh,Jalaun(Sc),Jalaun(Sc) District,147000000.0,Solar Street Lighting,Solar Street Lighting in Jalaun(Sc) District ward 17,Contractor Firm 10,2021-08-25,360022.6,344752.96,2022-03-30,Completed,0,,SYNTHETIC_DEMO_DATA
W005404,LS305,Narayan Das Ahirwar,Uttar Pradesh,Jalaun(Sc),Jalaun(Sc) District,147000000.0,Health Sub-Centre Upgrade,Health Sub-Centre Upgrade in Jalaun(Sc) District ward 16,Municipal Corp. Agency 4,2021-08-21,1177167.1,1000350.31,2022-04-06,In Progress,0,,SYNTHETIC_DEMO_DATA
W005405,LS305,Narayan Das Ahirwar,Uttar Pradesh,Jalaun(Sc),Jalaun(Sc) District,147000000.0,Drinking Water Facility,Drinking Water Facility in Jalaun(Sc) District ward 6,District Rural Dev. Agency 10,2023-10-23,308102.55,287884.29,2024-01-17,Completed,0,,SYNTHETIC_DEMO_DATA
W005406,LS305,Narayan Das Ahirwar,Uttar Pradesh,Jalaun(Sc),Jalaun(Sc) District,147000000.0,Drainage System,Drainage System in Jalaun(Sc) District ward 15,Cooperative Board Agency 7,2024-10-09,997353.79,794252.53,2025-04-06,In Progress,0,,SYNTHETIC_DEMO_DATA
W005407,LS305,Narayan Das Ahirwar,Uttar Pradesh,Jalaun(Sc),Jalaun(Sc) District,147000000.0,School Building Repair,School Building Repair in Jalaun(Sc) District ward 9,Zilla Parishad Agency 3,2021-01-02,804725.09,729193.73,2021-08-20,In Progress,0,,SYNTHETIC_DEMO_DATA
W005408,LS305,Narayan Das Ahirwar,Uttar Pradesh,Jalaun(Sc),Jalaun(Sc) District,147000000.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Jalaun(Sc) District ward 11,Contractor Firm 11,2022-12-22,442820.39,350612.37,2023-06-11,In Progress,0,,SYNTHETIC_DEMO_DATA
W005409,LS305,Narayan Das Ahirwar,Uttar Pradesh,Jalaun(Sc),Jalaun(Sc) District,147000000.0,Sports Facility Development,Sports Facility Development in Jalaun(Sc) District ward 4,Contractor Firm 11,2021-07-05,888460.17,884643.73,2022-02-02,Completed,0,,SYNTHETIC_DEMO_DATA
W005410,LS305,Narayan Das Ahirwar,Uttar Pradesh,Jalaun(Sc),Jalaun(Sc) District,147000000.0,Sports Facility Development,Sports Facility Development in Jalaun(Sc) District ward 13,Municipal Corp. Agency 4,2021-03-17,735135.34,606769.84,2021-09-28,In Progress,0,,SYNTHETIC_DEMO_DATA
W005411,LS305,Narayan Das Ahirwar,Uttar Pradesh,Jalaun(Sc),Jalaun(Sc) District,147000000.0,Drinking Water Facility,Drinking Water Facility in Jalaun(Sc) District ward 8,Contractor Firm 18,2023-12-06,317912.86,254299.88,2024-06-18,In Progress,0,,SYNTHETIC_DEMO_DATA
W005412,LS305,Narayan Das Ahirwar,Uttar Pradesh,Jalaun(Sc),Jalaun(Sc) District,147000000.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Jalaun(Sc) District ward 8,Contractor Firm 1,2023-02-19,580139.75,512511.87,2023-08-05,In Progress,0,,SYNTHETIC_DEMO_DATA
W005413,LS305,Narayan Das Ahirwar,Uttar Pradesh,Jalaun(Sc),Jalaun(Sc) District,147000000.0,Solar Street Lighting,Solar Street Lighting in Jalaun(Sc) District ward 3,Contractor Firm 9,2024-08-24,429551.17,341081.45,2024-12-27,In Progress,0,,SYNTHETIC_DEMO_DATA
W005414,LS305,Narayan Das Ahirwar,Uttar Pradesh,Jalaun(Sc),Jalaun(Sc) District,147000000.0,Library / Reading Room,Library / Reading Room in Jalaun(Sc) District ward 13,Contractor Firm 14,2023-06-16,692419.42,548808.28,2023-10-23,In Progress,0,,SYNTHETIC_DEMO_DATA
W005415,LS305,Narayan Das Ahirwar,Uttar Pradesh,Jalaun(Sc),Jalaun(Sc) District,147000000.0,Anganwadi Centre Upgrade,Anganwadi Centre Upgrade in Jalaun(Sc) District ward 4,Contractor Firm 4,2022-02-26,557511.47,541575.17,2022-09-25,Completed,0,,SYNTHETIC_DEMO_DATA
W005416,LS305,Narayan Das Ahirwar,Uttar Pradesh,Jalaun(Sc),Jalaun(Sc) District,147000000.0,Drainage System,Drainage System in Jalaun(Sc) District ward 3,Contractor Firm 17,2023-08-27,867463.77,699924.44,2024-02-23,In Progress,0,,SYNTHETIC_DEMO_DATA
W005417,LS305,Narayan Das Ahirwar,Uttar Pradesh,Jalaun(Sc),Jalaun(Sc) District,147000000.0,Solar Street Lighting,Solar Street Lighting in Jalaun(Sc) District ward 5,PWD Agency 9,2023-12-18,512511.3,502315.51,2024-06-08,Completed,0,,SYNTHETIC_DEMO_DATA
W005418,LS305,Narayan Das Ahirwar,Uttar Pradesh,Jalaun(Sc),Jalaun(Sc) District,147000000.0,Road Construction/Repair,Road Construction/Repair in Jalaun(Sc) District ward 14,District Rural Dev. Agency 10,2021-05-31,1122187.88,906486.66,2021-11-07,In Progress,0,,SYNTHETIC_DEMO_DATA
W005419,LS305,Narayan Das Ahirwar,Uttar Pradesh,Jalaun(Sc),Jalaun(Sc) District,147000000.0,Drinking Water Facility,Drinking Water Facility in Jalaun(Sc) District ward 8,Contractor Firm 7,2024-05-08,457870.79,438398.77,2024-10-21,Completed,0,,SYNTHETIC_DEMO_DATA
W005420,LS305,Narayan Das Ahirwar,Uttar Pradesh,Jalaun(Sc),Jalaun(Sc) District,147000000.0,Solar Street Lighting,Solar Street Lighting in Jalaun(Sc) District ward 8,PWD Agency 9,2023-05-16,235579.6,231399.71,2023-12-29,Completed,0,,SYNTHETIC_DEMO_DATA
W005421,LS305,Narayan Das Ahirwar,Uttar Pradesh,Jalaun(Sc),Jalaun(Sc) District,147000000.0,Health Sub-Centre Upgrade,Health Sub-Centre Upgrade in Jalaun(Sc) District ward 10,Contractor Firm 4,2022-01-21,906906.06,758687.25,2022-07-04,In Progress,0,,SYNTHETIC_DEMO_DATA
W005422,LS305,Narayan Das Ahirwar,Uttar Pradesh,Jalaun(Sc),Jalaun(Sc) District,147000000.0,School Building Repair,School Building Repair in Jalaun(Sc) District ward 19,Contractor Firm 16,2023-05-31,618990.9,525637.24,2023-09-27,In Progress,0,,SYNTHETIC_DEMO_DATA
W005423,LS305,Narayan Das Ahirwar,Uttar Pradesh,Jalaun(Sc),Jalaun(Sc) District,147000000.0,Community Hall Construction,Community Hall Construction in Jalaun(Sc) District ward 4,Contractor Firm 13,2023-09-02,1276933.89,1243686.69,2024-04-02,Completed,0,,SYNTHETIC_DEMO_DATA
W005424,LS305,Narayan Das Ahirwar,Uttar Pradesh,Jalaun(Sc),Jalaun(Sc) District,147000000.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Jalaun(Sc) District ward 14,Contractor Firm 14,2022-05-11,355983.7,346961.49,2022-10-28,Completed,0,,SYNTHETIC_DEMO_DATA
W005425,LS305,Narayan Das Ahirwar,Uttar Pradesh,Jalaun(Sc),Jalaun(Sc) District,147000000.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Jalaun(Sc) District ward 18,Contractor Firm 10,2021-04-04,378729.47,366050.57,2021-10-02,Completed,0,,SYNTHETIC_DEMO_DATA
W005426,LS305,Narayan Das Ahirwar,Uttar Pradesh,Jalaun(Sc),Jalaun(Sc) District,147000000.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Jalaun(Sc) District ward 11,Contractor Firm 5,2021-04-20,533154.89,503560.64,2021-12-28,Completed,0,,SYNTHETIC_DEMO_DATA
W005427,LS306,Narayan Tatu Rane,Maharashtra,Ratnagiri-Sindhudurg,Ratnagiri-Sindhudurg District,147000000.0,Anganwadi Centre Upgrade,Anganwadi Centre Upgrade in Ratnagiri-Sindhudurg District ward 11,Contractor Firm 11,2022-07-24,343746.38,333058.12,2023-01-19,Completed,0,,SYNTHETIC_DEMO_DATA
W005428,LS306,Narayan Tatu Rane,Maharashtra,Ratnagiri-Sindhudurg,Ratnagiri-Sindhudurg District,147000000.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Ratnagiri-Sindhudurg District ward 8,PWD Agency 9,2023-01-31,413224.48,386145.7,2023-08-12,Completed,0,,SYNTHETIC_DEMO_DATA
W005429,LS306,Narayan Tatu Rane,Maharashtra,Ratnagiri-Sindhudurg,Ratnagiri-Sindhudurg District,147000000.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Ratnagiri-Sindhudurg District ward 14,Contractor Firm 15,2021-03-12,627179.99,572399.56,2021-07-16,In Progress,0,,SYNTHETIC_DEMO_DATA
W005430,LS306,Narayan Tatu Rane,Maharashtra,Ratnagiri-Sindhudurg,Ratnagiri-Sindhudurg District,147000000.0,Drinking Water Facility,Drinking Water Facility in Ratnagiri-Sindhudurg District ward 12,Contractor Firm 17,2024-09-25,546959.9,455679.04,2025-03-14,In Progress,0,,SYNTHETIC_DEMO_DATA
W005431,LS306,Narayan Tatu Rane,Maharashtra,Ratnagiri-Sindhudurg,Ratnagiri-Sindhudurg District,147000000.0,Library / Reading Room,Library / Reading Room in Ratnagiri-Sindhudurg District ward 1,Contractor Firm 16,2023-08-29,506186.05,457578.0,2024-03-23,In Progress,0,,SYNTHETIC_DEMO_DATA
W005432,LS306,Narayan Tatu Rane,Maharashtra,Ratnagiri-Sindhudurg,Ratnagiri-Sindhudurg District,147000000.0,Community Hall Construction,Community Hall Construction in Ratnagiri-Sindhudurg District ward 20,Contractor Firm 3,2024-11-27,861600.19,777630.31,2025-03-17,In Progress,0,,SYNTHETIC_DEMO_DATA
W005433,LS306,Narayan Tatu Rane,Maharashtra,Ratnagiri-Sindhudurg,Ratnagiri-Sindhudurg District,147000000.0,Sports Facility Development,Sports Facility Development in Ratnagiri-Sindhudurg District ward 6,Contractor Firm 9,2024-09-07,680266.28,533787.36,2025-03-15,In Progress,0,,SYNTHETIC_DEMO_DATA
W005434,LS306,Narayan Tatu Rane,Maharashtra,Ratnagiri-Sindhudurg,Ratnagiri-Sindhudurg District,147000000.0,Solar Street Lighting,Solar Street Lighting in Ratnagiri-Sindhudurg District ward 5,Contractor Firm 7,2022-07-01,230981.49,183591.62,2023-01-01,In Progress,0,,SYNTHETIC_DEMO_DATA
W005435,LS306,Narayan Tatu Rane,Maharashtra,Ratnagiri-Sindhudurg,Ratnagiri-Sindhudurg District,147000000.0,Sports Facility Development,Sports Facility Development in Ratnagiri-Sindhudurg District ward 13,Cooperative Board Agency 7,2024-05-26,939151.92,885641.2,2024-11-23,Completed,0,,SYNTHETIC_DEMO_DATA
W005436,LS306,Narayan Tatu Rane,Maharashtra,Ratnagiri-Sindhudurg,Ratnagiri-Sindhudurg District,147000000.0,Public Toilet Complex,Public Toilet Complex in Ratnagiri-Sindhudurg District ward 4,Zilla Parishad Agency 3,2022-07-06,395805.29,360698.14,2023-02-17,In Progress,0,,SYNTHETIC_DEMO_DATA
W005437,LS306,Narayan Tatu Rane,Maharashtra,Ratnagiri-Sindhudurg,Ratnagiri-Sindhudurg District,147000000.0,Community Hall Construction,Community Hall Construction in Ratnagiri-Sindhudurg District ward 13,NGO Partner Agency 6,2023-11-17,1507457.73,1421122.88,2024-05-30,Completed,0,,SYNTHETIC_DEMO_DATA
W005438,LS306,Narayan Tatu Rane,Maharashtra,Ratnagiri-Sindhudurg,Ratnagiri-Sindhudurg District,147000000.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Ratnagiri-Sindhudurg District ward 18,Contractor Firm 14,2021-04-21,658434.47,621514.79,2021-12-23,Completed,0,,SYNTHETIC_DEMO_DATA
W005439,LS306,Narayan Tatu Rane,Maharashtra,Ratnagiri-Sindhudurg,Ratnagiri-Sindhudurg District,147000000.0,Health Sub-Centre Upgrade,Health Sub-Centre Upgrade in Ratnagiri-Sindhudurg District ward 5,Contractor Firm 12,2023-08-01,1064870.96,1023095.63,2023-12-14,Completed,0,,SYNTHETIC_DEMO_DATA
W005440,LS307,Naresh Chandra Uttam Patel,Uttar Pradesh,Fatehpur,Fatehpur District,147000000.0,Road Construction/Repair,Road Construction/Repair in Fatehpur District ward 6,Cooperative Board Agency 7,2021-06-16,2972053.13,2476052.22,2021-12-19,In Progress,0,,SYNTHETIC_DEMO_DATA
W005441,LS307,Naresh Chandra Uttam Patel,Uttar Pradesh,Fatehpur,Fatehpur District,147000000.0,Road Construction/Repair,Road Construction/Repair in Fatehpur District ward 1,Contractor Firm 17,2022-03-15,1514147.33,1410926.19,2022-09-14,Completed,0,,SYNTHETIC_DEMO_DATA
W005442,LS307,Naresh Chandra Uttam Patel,Uttar Pradesh,Fatehpur,Fatehpur District,147000000.0,Anganwadi Centre Upgrade,Anganwadi Centre Upgrade in Fatehpur District ward 4,Contractor Firm 4,2023-08-02,654203.93,535446.22,2023-12-11,In Progress,0,,SYNTHETIC_DEMO_DATA
W005443,LS307,Naresh Chandra Uttam Patel,Uttar Pradesh,Fatehpur,Fatehpur District,147000000.0,Library / Reading Room,Library / Reading Room in Fatehpur District ward 9,Contractor Firm 16,2024-08-29,362861.35,296959.62,2025-04-09,In Progress,0,,SYNTHETIC_DEMO_DATA
W005444,LS307,Naresh Chandra Uttam Patel,Uttar Pradesh,Fatehpur,Fatehpur District,147000000.0,Library / Reading Room,Library / Reading Room in Fatehpur District ward 16,Panchayati Raj Agency 8,2022-06-05,547207.78,511036.41,2023-03-16,Completed,0,,SYNTHETIC_DEMO_DATA
W005445,LS307,Naresh Chandra Uttam Patel,Uttar Pradesh,Fatehpur,Fatehpur District,147000000.0,Road Construction/Repair,Road Construction/Repair in Fatehpur District ward 5,District Rural Dev. Agency 1,2022-01-15,3084001.35,2818852.29,2022-07-13,In Progress,0,,SYNTHETIC_DEMO_DATA
W005446,LS307,Naresh Chandra Uttam Patel,Uttar Pradesh,Fatehpur,Fatehpur District,147000000.0,Community Hall Construction,Community Hall Construction in Fatehpur District ward 4,Contractor Firm 2,2023-07-22,1102490.14,1017472.98,2024-02-09,Completed,0,,SYNTHETIC_DEMO_DATA
W005447,LS307,Naresh Chandra Uttam Patel,Uttar Pradesh,Fatehpur,Fatehpur District,147000000.0,Drinking Water Facility,Drinking Water Facility in Fatehpur District ward 2,Contractor Firm 18,2024-03-06,500236.78,463095.44,2024-09-05,Completed,0,,SYNTHETIC_DEMO_DATA
W005448,LS307,Naresh Chandra Uttam Patel,Uttar Pradesh,Fatehpur,Fatehpur District,147000000.0,Road Construction/Repair,Road Construction/Repair in Fatehpur District ward 1,Contractor Firm 18,2023-01-16,2231273.7,2116449.73,2023-06-12,Completed,0,,SYNTHETIC_DEMO_DATA
W005449,LS307,Naresh Chandra Uttam Patel,Uttar Pradesh,Fatehpur,Fatehpur District,147000000.0,Solar Street Lighting,Solar Street Lighting in Fatehpur District ward 16,Contractor Firm 10,2024-12-17,411352.85,393319.08,2025-03-25,Completed,0,,SYNTHETIC_DEMO_DATA
W005450,LS307,Naresh Chandra Uttam Patel,Uttar Pradesh,Fatehpur,Fatehpur District,147000000.0,Public Toilet Complex,Public Toilet Complex in Fatehpur District ward 16,Cooperative Board Agency 7,2022-12-15,338713.58,298499.16,2023-05-12,In Progress,0,,SYNTHETIC_DEMO_DATA
W005451,LS307,Naresh Chandra Uttam Patel,Uttar Pradesh,Fatehpur,Fatehpur District,147000000.0,Sports Facility Development,Sports Facility Development in Fatehpur District ward 14,Contractor Firm 12,2021-05-27,607318.57,578575.75,2021-09-21,Completed,0,,SYNTHETIC_DEMO_DATA
W005452,LS307,Naresh Chandra Uttam Patel,Uttar Pradesh,Fatehpur,Fatehpur District,147000000.0,Road Construction/Repair,Road Construction/Repair in Fatehpur District ward 4,Contractor Firm 12,2021-05-31,2072741.92,2021736.25,2022-02-11,Completed,0,,SYNTHETIC_DEMO_DATA
W005453,LS307,Naresh Chandra Uttam Patel,Uttar Pradesh,Fatehpur,Fatehpur District,147000000.0,School Building Repair,School Building Repair in Fatehpur District ward 11,Cooperative Board Agency 7,2024-10-17,850613.11,733271.24,2025-04-09,In Progress,0,,SYNTHETIC_DEMO_DATA
W005454,LS307,Naresh Chandra Uttam Patel,Uttar Pradesh,Fatehpur,Fatehpur District,147000000.0,Community Hall Construction,Community Hall Construction in Fatehpur District ward 9,Contractor Firm 7,2022-08-14,1029952.88,991950.52,2023-01-25,Completed,0,,SYNTHETIC_DEMO_DATA
W005455,LS307,Naresh Chandra Uttam Patel,Uttar Pradesh,Fatehpur,Fatehpur District,147000000.0,Library / Reading Room,Library / Reading Room in Fatehpur District ward 5,NGO Partner Agency 6,2021-12-15,632172.29,524824.63,2022-07-23,In Progress,0,,SYNTHETIC_DEMO_DATA
W005456,LS307,Naresh Chandra Uttam Patel,Uttar Pradesh,Fatehpur,Fatehpur District,147000000.0,Community Hall Construction,Community Hall Construction in Fatehpur District ward 11,Contractor Firm 13,2023-08-30,1197178.58,1160333.51,2024-01-06,Completed,0,,SYNTHETIC_DEMO_DATA
W005457,LS307,Naresh Chandra Uttam Patel,Uttar Pradesh,Fatehpur,Fatehpur District,147000000.0,Community Hall Construction,Community Hall Construction in Fatehpur District ward 10,Cooperative Board Agency 7,2021-08-03,1535653.39,1395369.41,2021-12-26,In Progress,0,,SYNTHETIC_DEMO_DATA
W005458,LS307,Naresh Chandra Uttam Patel,Uttar Pradesh,Fatehpur,Fatehpur District,147000000.0,School Building Repair,School Building Repair in Fatehpur District ward 18,Contractor Firm 5,2022-02-25,931322.79,922879.16,2022-08-27,Completed,0,,SYNTHETIC_DEMO_DATA
W005459,LS307,Naresh Chandra Uttam Patel,Uttar Pradesh,Fatehpur,Fatehpur District,147000000.0,Sports Facility Development,Sports Facility Development in Fatehpur District ward 4,Contractor Firm 4,2024-02-09,964797.79,925691.36,2024-09-22,Completed,0,,SYNTHETIC_DEMO_DATA
